ID,Description,Calories,Protein,TotalFat,Carbohydrate
15195,"DRUM,FRESHWATER,CKD,DRY HEAT",153,22.49,6.32,0
15052,"MACKEREL,SPANISH,CKD,DRY HEAT",158,23.59,6.32,0
17153,"GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD",188,30.66,6.32,0
10223,"PORK,FRSH,LOIN,TENDERLOIN,LN,CKD,BRLD",187,30.42,6.33,0
17095,"VEAL,LEG (TOP RND),LN&FAT,CKD,BRSD",211,36.16,6.33,0
5273,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,RAW",141,19.54,6.34,0
15076,"SALMON,ATLANTIC,WILD,RAW",142,19.84,6.34,0
5271,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,RAW",151,21.96,6.34,0
23514,"BEEF,CHUCK,CLOD RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",172,26.82,6.34,0
23091,"BEEF,CHUCK FOR STEW,LN & FAT,SEL,CKD,BRSD",186,32.29,6.34,0
23086,"BEEF,CHK,MOCK TENDER STK,BNLS,LN,0"" FAT,ALL GRDS,CKD,BRSD",190,33.31,6.34,0
23633,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,CKD,BRSD",205,34.6,6.35,0
23034,"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,CHOIC,RAW",145,20.51,6.36,0
13228,"BEEF,SHANK CROSSCUTS,LN,1/4""FAT,CHOIC,CKD,SIMMRD",201,33.68,6.36,0
8225,"CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM VAR,DRY",379,8.3,6.37,75.42
7056,PEPPERED LOAF  PORK  BF,149,17.3,6.37,4.53
23561,"BEEF,GROUND,95% LN MEAT / 5% FAT,LOAF,CKD,BKD",174,27.31,6.37,0
13448,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",182,29.25,6.37,0
4021,"SALAD DRSNG,ITALIAN DRSNG,RED FAT",75,0.47,6.38,4.57
4144,"SALAD DRSNG,ITALIAN DRSNG,RED FAT,WO/ SALT",76,0.47,6.38,4.57
6077,"SOUP,BF NOODLE,DRY,MIX",324,17.93,6.39,48.64
19169,"EGG CUSTARDS,DRY MIX",410,6.9,6.4,82.8
18344,"ROLLS,DINNER,EGG",307,9.5,6.4,52
11451,"SOYBEANS,GRN,CKD,BLD,DRND,WO/SALT",141,12.35,6.4,11.05
11853,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",141,12.35,6.4,11.05
22970,"MACARONI & CHS,FRZ ENTREE",149,5.6,6.41,17.28
23155,"BEEF,RIB EYE STEAK/ROAST,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW",148,22.55,6.41,0
2019,FENUGREEK SEED,323,23,6.41,58.35
13519,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",139,20.36,6.42,0
15072,"ROE,MIXED SPECIES,RAW",143,22.32,6.42,1.5
13425,"BEEF,RND,TIP RND,RST,LN,0"" FAT,CHOIC,CKD,RSTD",176,27.68,6.42,0
23627,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW",155,22.78,6.43,0
5661,"CHICKEN,LIVER,ALL CLASSES,CKD,PAN-FRIED",172,25.78,6.43,1.11
23065,"BF,CHK, CLOD,SHLDR TENDER,MED,LN & FAT,0"" FAT,SE,CKD,GRILLED",172,26.45,6.43,0
23593,"BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,SEL,CKD,BRSD",205,34.46,6.43,0
6214,"CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA CRM OF MSHR,COND",89,1.61,6.45,6.45
6336,"CAMPBELL, CAMPBELL'S RED & WHITE,CRM OF CHICK SOUP,COND",97,1.61,6.45,8.06
6353,"CAMPBELL'S RED & WHITE,FIESTA NACHO CHS SOUP,COND",97,2.42,6.45,8.06
5151,"GUINEA HEN,MEAT&SKN,RAW",158,23.4,6.45,0
21412,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES",182,4.02,6.46,26.82
18342,"ROLLS, DINNER, PLN,COMM PREPARED (INC BROWN -N- SERVE)",310,10.86,6.47,52.04
23079,"BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,SEL,RAW",143,21.28,6.47,0
10199,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN,RAW",152,21.8,6.48,0
13408,"BEEF,RND,BTTM RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",177,27.76,6.48,0
23655,"BEEF,FLANK,STEAK,LN,0"" FAT,SEL,CKD,BRLD",178,27.96,6.48,0
17132,"VEAL,SHLDR,BLADE,LN,CKD,BRSD",198,32.66,6.48,0
6736,"SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND",99,2.4,6.5,7.7
18300,"PANCAKES,WHOLE-WHEAT,DRY MIX,INCOMPLETE,PREP",208,8.5,6.5,29.4
7272,"CARL BUDDIG,SMOKED SLICED BF",139,19.3,6.5,0.6
7274,"CARL BUDDIG. CKD SMOKED BF PASTRAMI,CHOPD,PRESSED",141,19.6,6.5,1
6128,"SOUP,CHICK NOODLE,DRY,MIX",377,15.42,6.51,62.32
13294,"BEEF,CHCK,UND BL POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",145,21.19,6.51,0.39
5028,"CHICKEN,LIVER,ALL CLASSES,CKD,SIMMRD",167,24.46,6.51,0.87
17204,"VEAL,VAR MEATS&BY-PRODUCTS,LIVER,CKD,PAN-FRIED",193,27.37,6.51,4.47
17138,"VEAL,SIRLOIN,LN,CKD,BRSD",204,33.96,6.51,0
14347,"SHAKE,FAST FOOD,VANILLA",148,3.37,6.52,19.59
8120,"CEREALS,OATS,REG & QUICK,NOT FORT,DRY",379,13.15,6.52,67.7
23601,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,RAW",153,22.12,6.52,0
25003,"SNACKS,CANDY ROLLS,YOGURT-COVERED,FRUIT FLAV W/ HI VIT C",359,0.46,6.53,74.64
22962,"LEAN POCKETS,HAM N CHEDDAR",230,10.28,6.53,32.52
23558,"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,BRLD",171,26.29,6.55,0
13455,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",188,30.29,6.55,0
16008,"BEANS,BKD,CND,W/FRANKS",142,6.75,6.57,15.39
13284,"BEEF,RIB EYE,SML END (RIBS 10-12),LN,0"" FAT,SEL,RAW",149,21.17,6.57,0
13444,"BEEF,TENDERLOIN,STEAK,LN,0"" FAT,SEL,CKD,BRLD",179,28.08,6.58,0
17091,"VEAL,COMP OF RTL CUTS,LN,CKD",196,31.9,6.58,0
19102,"CANDIES,FUDGE,PNUT BUTTER,PREPARED-FROM-RECIPE",387,3.78,6.59,77.75
23049,"BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",150,21.24,6.59,0
8595,"CEREALS RTE,GENERAL MILLS CINN CHEX",403,5,6.6,82.4
8605,"CEREALS RTE,KASHI,KASHI U",367,10,6.6,76
18028,"BREAD,EGG,TOASTED",315,10.5,6.6,52.6
18242,"CROUTONS,PLAIN",407,11.9,6.6,73.5
35040,"FISH,HERRING EGGS,PACIFIC,DRY (ALASKA NATIVE)",312,60.4,6.6,2.8
15114,"TROUT,MIXED SPECIES,RAW",148,20.77,6.61,0
17121,"VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,RSTD",170,25.81,6.62,0
5114,"CHICKEN,ROASTING,MEAT ONLY,CKD,RSTD",167,25.01,6.63,0
23242,"BEEF,LOIN,TOP SIRLON CAP STK,BNLS,LN,1/8"" FAT,CHOIC,CKD,GRLD",175,28.45,6.63,0.27
23258,"BEEF,LOIN,TOP SIRLOIN FILET,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",180,29.95,6.64,0.03
15110,"SWORDFISH,RAW",144,19.66,6.65,0
11392,"POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,UNPREP",135,1.87,6.66,18.28
16260,SILK ORIGINAL CREAMER,100,0,6.67,6.67
16261,SILK FRENCH VANILLA CREAMER,133,0,6.67,20
16262,SILK HAZELNUT CREAMER,133,0,6.67,20
25039,"SNACKS,GRANOLA BARS,QUAKER OATMEAL TO GO,ALL FLAVORS",389,6.67,6.67,75.47
17018,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",180,28.17,6.67,0
23265,"BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0"" FAT,SEL,RAW",150,21.88,6.68,0.51
18499,"KELLOGG,KELLOGG'S EGGO,BTTRMLK PANCAKE",233,6,6.69,38.1
16157,CHICKPEA FLOUR (BESAN),387,22.39,6.69,57.82
15086,"SALMON,SOCKEYE,CKD,DRY HEAT",169,25.4,6.69,0
13937,"BEEF,CHUCK,CLOD RST,LN,0"" FAT,CHOIC,CKD,RSTD",171,25.95,6.69,0
18364,"TORTILLAS,RTB OR -FRY,FLR,REFR",301,8,6.7,51.21
8202,"CEREALS RTE,GENERAL MILLS,OATMEAL CRISP,CRUNCHY ALMOND",393,9.8,6.7,78.9
2006,"SPICES,CARDAMOM",311,10.76,6.7,68.47
11452,"SOYBEANS,MATURE SEEDS,SPROUTED,RAW",122,13.09,6.7,9.57
16418,"SOY FLR,LOW-FAT,CRUDE PROT BASIS (N x 6.25)",369,50.93,6.7,33.58
5014,"CHICKEN,BROILERS OR FRYERS,MEAT ONLY,STWD",177,27.29,6.71,0
5193,"TURKEY,ALL CLASSES,LEG,MEAT&SKN,RAW",144,19.54,6.72,0
23629,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD",187,29.51,6.72,0
15225,"YELLOWTAIL,MXD SP,CKD,DRY HEAT",187,29.67,6.72,0
6165,"SAUCE,HOMEMADE,WHITE,THIN",105,3.77,6.73,7.4
15053,"MILKFISH,RAW",148,20.53,6.73,0
10984,"PORK,FRSH,LOIN,BLADE (CHOPS),BNLESS,LN,BNLESS,CKD,BRLD",169,26.14,6.74,0.89
23515,"BEEF,CHUCK,CLOD RST,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,RSTD",173,26.36,6.75,0
17194,"VEAL,VAR MEATS&BY-PRODUCTS,HEART,CKD,BRSD",186,29.12,6.75,0.13
11395,"POTATOES,FRENCH FR,SHOESTRNG,SALT ADDED IN PROC,FRZ,OVEN-HTD",199,2.9,6.76,31.66
17039,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,RAW",144,19.55,6.76,0
17088,"VEAL,COMP OF RTL CUTS,LN&FAT,RAW",144,19.35,6.77,0
17142,"VEAL,GROUND,RAW",144,19.35,6.77,0
23619,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD",179,27.56,6.77,0
13950,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,SEL,CKD,BRSD",205,33.59,6.77,0
15156,"ABALONE,MXD SP,CKD,FRIED",189,19.63,6.78,11.05
23062,"BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD",177,27.12,6.78,0
23615,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,CKD,BRSD",203,33.13,6.79,0
11450,"SOYBEANS,GREEN,RAW",147,12.95,6.8,11.05
7270,"CARL BUDDIG,CKD CORNED BF,CHOPD,PRESSED",142,19.3,6.8,1
23554,"BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,GRILLED",182,28.29,6.8,0
5343,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,ROTISSERIE,",176,28.74,6.81,0
13492,"BEEF,RND,TOP RND,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",197,31.7,6.81,0
23090,"BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,CKD,BRSD",191,32.41,6.82,0
23045,"BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",150,20.74,6.85,0
5284,"TURKEY,CND,MEAT ONLY,W/BROTH",169,23.68,6.86,1.47
9194,"OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)",81,0.97,6.87,5.61
8402,"CEREALS,QUAKER,QUICK OATS,DRY",371,13.7,6.87,68.18
8451,"CEREALS,QUAKER,QUICK OATS W/ IRON,DRY",371,13.7,6.87,68.18
13520,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",143,20.35,6.88,0
17133,"VEAL,SHLDR,BLADE,LN,CKD,RSTD",171,25.64,6.88,0
1108,"MILK,INDIAN BUFFALO,FLUID",97,3.75,6.89,5.18
18640,"HEINZ,WEIGHT WATCHER,CHOC ECLAIR,FRZ",241,4.4,6.9,40.3
8530,"CEREALS RTE,KELLOGG,SMORZ",406,4.9,6.9,83
8520,"CEREALS RTE,KELLOGG,KELLOGG'S CINN MINI SWIRLZ",406,5.7,6.9,83
18271,"ICE CRM CONES,CAKE OR WAFER-TYPE",417,8.1,6.9,79
20038,OATS,389,16.89,6.9,66.27
10057,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRSD",195,31,6.9,0
16173,"FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED)",144,5,6.93,15.47
10062,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",155,21.55,6.94,0
17109,"VEAL,LOIN,LN,CKD,RSTD",175,26.32,6.94,0
23040,"BF,CHK, CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,CKD,GRLD",176,26.66,6.94,0
23084,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,CHOIC,CKD,BRSD",197,33.55,6.94,0
23074,"BEEF,CHK EYE COUNTRY-STYLE RIBS,BNLS,LN,0"" FAT,ALL GRDS, RAW",146,20.96,6.95,0
23246,"BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8"" FAT,SEL,RAW",147,21.03,6.95,0
23649,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,CKD,RSTD",179,27.17,6.95,0
17151,"GAME MEAT,BEAVER,CKD,RSTD",212,34.85,6.96,0
10130,"PORK,CURED,CANADIAN-STYLE BACON,UNHTD",157,20.64,6.97,1.68
8228,"CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",371,8.82,6.98,72.41
5268,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,CKD,RSTD",185,28.68,6.98,0
7082,"TURKEY ROLL,LT&DK MEAT",149,18.14,6.99,2.12
13370,"BEEF,BRISKET,FLAT HALF,LN,0""FAT,ALL GRDS,CKD,BRSD",205,33.26,6.99,0
1109,"MILK,SHEEP,FLUID",108,5.98,7,5.36
16557,"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP",197,11.8,7,22.9
16558,"MORNINGSTAR FARMS ITALIAN HERB CHIK PATTIES,FRZ,UNPREP",236,13.6,7,31.1
43584,AMARANTH FLAKES,353,15.54,7,71.15
1168,"CHEESE,LOFAT,CHEDDAR OR COLBY",173,24.35,7,1.91
43275,"CHEESE,PAST PROCESS,AMERICAN,LOFAT",180,24.6,7,3.5
13486,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,RAW",151,20.48,7.01,0
17075,"LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN,CKD,RSTD",181,27.68,7.01,0
20001,"AMARANTH,UNCKD",371,13.56,7.02,65.25
5191,"TURKEY,ALL CLASSES,BREAST,MEAT&SKN,RAW",157,21.89,7.02,0
23082,"BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",190,31.71,7.02,0
20033,"OAT BRAN,RAW",246,17.3,7.03,66.22
2023,"MARJORAM,DRIED",271,12.66,7.04,60.56
5261,"TURKEY,YOUNG TOM,LT MEAT,MEAT&SKN,RAW",156,21.63,7.04,0
10169,"PORK,CURED,SHLDR,ARM PICNIC,LN,RSTD",170,24.94,7.04,0
23517,"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,BRSD",189,29.34,7.04,0
19881,"ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA",154,4.5,7.05,20.75
23648,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,CHOIC,RAW",154,21.17,7.06,0
5208,"TURKEY,FRYER-ROASTERS,DK MEAT,MEAT&SKN,CKD,RSTD",182,27.69,7.06,0
23624,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW",158,22.17,7.07,0
5642,"OSTRICH,GROUND,CKD,PAN-BROILED",175,26.15,7.07,0
19879,"ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP",196,4.69,7.09,28.39
23606,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",189,29.3,7.09,0
13430,"BEEF,RND,TOP RND,LN&FAT,0""FAT,CHOIC,CKD,BRSD",216,35.62,7.09,0
18978,KASHI BLUEBERRY WAFFLE,192,5.7,7.1,34.6
18024,"BREAD,CORNBREAD,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",266,6.7,7.1,43.5
22911,"CHILI,NO BNS,CND ENTREE",118,7.53,7.1,6.1
18450,"TORTILLAS,RTB OR -FRY,FLR,WO/ CA",325,8.7,7.1,55.6
11454,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED",125,13.1,7.1,9.4
11924,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED,W/SALT",125,13.1,7.1,9.4
23064,"BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",182,27.52,7.1,0
13823,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,CKD",172,27.02,7.12,0
17343,"GAME MEAT,DEER,GROUND,RAW",157,21.78,7.13,0
5148,"GOOSE,DOMESTICATED,MEAT ONLY,RAW",161,22.75,7.13,0
10072,"PORK,FRSH,SHLDR,WHL,LN,RAW",148,19.55,7.14,0
10983,"PORK,FRSH,LOIN,BLADE (ROASTS),BNLESS,LN,CKD,RSTD",175,27.58,7.14,0
23260,"BEEF,LOIN,TOP SIRLOIN PETITE RST,BNLS,LN,0"" FAT,SEL,CKD,RSTD",178,28.37,7.14,0.18
23092,"BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD",194,32.49,7.14,0
13949,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRLD",183,27.78,7.15,0
10976,"PORK,GROUND,96% LN / 4% FAT,CKD,CRUMBLES",187,30.55,7.15,0
35234,"PIKI BREAD,MADE FROM BLUE CORNMEAL (HOPI)",390,9.06,7.16,72.22
19409,"FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32",359,1.42,7.17,72.18
19091,"CANDIES,YORK PEPPERMINT PATTIE",384,2.19,7.17,80.99
22953,"EGG ROLLS,PORK,REFR,HTD",222,9.94,7.17,29.5
15253,"SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS",153,20.63,7.17,0
13970,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",155,21.22,7.17,0
15009,"CARP,COOKED,DRY HEAT",162,22.86,7.17,0
13968,"BEEF,RND,TOP RND,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD",200,31.57,7.17,0
10856,"HORMEL ALWAYS TENDER,BNLESS PORK LOIN,FRSH PORK",145,19.02,7.18,0.76
5108,"CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,STWD",181,27.18,7.18,0
19114,"ICE CREAMS,CHOC,LT",187,5,7.19,25.7
6126,"GRAVY,TURKEY,DRY",367,10.42,7.19,65.12
15235,"CATFISH,CHANNEL,FARMED,CKD,DRY HEAT",144,18.44,7.19,0
43020,"SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL",99,5.1,7.2,2.9
16517,"WORTHINGTON PRIME STAKES,CND,UNPREP",135,10.2,7.2,7.5
18224,"CRACKERS,RUSK TOAST",407,13.5,7.2,72.3
8589,"CEREALS RTE,KASHI GOLEAN CRISP TSTD BERRY CRUMBLE",361,18.1,7.2,68.7
23054,"BF,CHK,CLD,SHDR TNDR,MED,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",177,26.22,7.2,0
16587,"MORNINGSTAR FARMS MPL FLAV VEG SAUSAGE PATTIES,FRZ,UNPREP",222,26.3,7.2,13.6
17149,"BISON,GROUND,GRASS-FED,RAW",146,20.23,7.21,0.05
5253,"TURKEY,YOUNG TOM,MEAT&SKN&GIBLETS&NECK,RAW",152,20.39,7.21,0.08
5188,"TURKEY,ALL CLASSES,DK MEAT,CKD,RSTD",188,28.57,7.22,0.1
22901,"TORTELLINI,PASTA W/ CHS FILLING,FRESH-REFRIGERATED",307,13.5,7.23,47
2041,"SPICES,TARRAGON,DRIED",295,22.77,7.24,50.22
13863,"BEEF,SHLDR TOP BLADE STEAK,BNLS,LN & FAT,0"" FAT,ALL GRDS,RAW",146,20.16,7.25,0
23533,"BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,GRILLED",186,28.22,7.25,0
10863,"PORK,FRSH,VAR MEATS & BY-PRODUCTS,STOMACH,CKD,SIMMRD",157,21.4,7.26,0.09
5180,"TURKEY,ALL CLASSES,NECK,MEAT ONLY,CKD,SIMMRD",180,26.84,7.26,0.1
35166,"FISH,SALMON,RED,(SOCKEYE),CND,SMOKED (ALASKA NATIVE)",206,35.19,7.26,0
5213,"TURKEY,FRYER-ROASTERS,BACK,MEAT&SKN,RAW",151,19.89,7.27,0
17297,"LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8""FAT,CKD,RSTD",182,27.18,7.27,0
19893,"ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC",201,5.3,7.28,29.68
35151,"FISH,SALMON,SOCKEYE (RED),RAW (ALASKA NATIVE)",153,21.94,7.28,0
10042,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,BRLD",180,26.76,7.29,0
6149,"SOUP,CHICK MUSHROOM,CND,COND",109,3.5,7.3,7.6
18170,"COOKIES,FIG BARS",348,3.7,7.3,70.9
8588,"CEREALS,RTE,KELLOGG,KELLOGG'S CINNABON CRL",410,5.7,7.3,83.3
8584,"CEREALS RTE,KELLOGG'S SPL K CHOCOLATEY DELIGHT",393,6.5,7.3,81
42265,"CEREALS RTE,POST,GREAT GRAINS,RAISIN,DATE & PECAN",379,8.2,7.3,73.7
18396,"ROLLS,DINNER,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",316,8.5,7.3,53.4
15182,"SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE",153,20.47,7.31,0
13156,"BEEF,RND,FULL CUT,LN,1/4""FAT,CHOIC,CKD,BRLD",191,29.21,7.31,0
19181,"CANDIES,YORK BITES",394,1.78,7.32,81.64
10213,"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BNLESS,LN&FAT,CKD,RSTD",192,29.62,7.32,0
17061,"LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4""FAT,CKD,BRLD",186,28.08,7.33,0
8351,"CEREALS RTE,QUAKER,MOTHER'S PNUT BUTTER BUMPERS CRL",403,8.28,7.34,78.27
1225,DULCE DE LECHE,315,6.84,7.35,55.35
25025,"SNACKS,SOY CHIPS OR CRISPS,SALTED",385,26.5,7.35,53.15
5181,"TURKEY,ALL CLASSES,LT MEAT,MEAT&SKN,RAW",159,21.64,7.36,0
13484,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,SEL,CKD,BRLD",177,26,7.36,0
23602,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",214,34.66,7.36,0
13023,"BEEF,BRISKET,WHL,LN,ALL GRDS,RAW",155,20.72,7.37,0
15241,"TROUT,RAINBOW,FARMED,CKD,DRY HEAT",168,23.8,7.38,0
15087,"FISH,SALMON,SOCKEYE,CND,DRND SOL",167,23.59,7.39,0
5272,"TURKEY,YOUNG TOM,BREAST,MEAT&SKN,CKD,RSTD",189,28.61,7.39,0
1239,ICE CRM COOKIE SNDWCH,240,3.7,7.4,39.6
18980,KASHI ORIGINAL WAFFLE,197,6,7.4,35.4
18283,"MUFFINS,OAT BRAN",270,7,7.4,48.3
19439,"SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",390,8,7.4,78
16593,"MORNINGSTAR FARMS HOT & SPICY VEG SAUSAGE PATTIES,FRZ,UNPREP",185,21.8,7.4,8.5
10902,"PORK,CURED,HAM W/ NAT JUICES,SLICE,BONE-IN,LN & FAT,UNHTD",159,22.82,7.4,0.17
23654,"BEEF,FLANK,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",186,27.89,7.4,0
23167,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,SEL,RAW",153,21.61,7.41,0
23175,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,ALL GRDS,RAW",154,21.85,7.41,0
5192,"TURKEY,ALL CLASSES,BREAST,MEAT&SKN,CKD,RSTD",189,28.71,7.41,0
5013,"CHICKEN,BROILERS OR FRYERS,MEAT ONLY,RSTD",190,28.93,7.41,0
5061,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,CKD,STWD",184,27.39,7.42,0
2042,"SPICES,THYME,DRIED",276,9.11,7.43,63.94
5255,"TURKEY,YOUNG TOM,MEAT&SKN,RAW",154,20.45,7.43,0
17115,"VEAL,RIB,LN,CKD,RSTD",177,25.76,7.44,0
23241,"BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN,1/8"" FAT,AL GRDS,CKD,GLD",183,27.99,7.44,1.14
19260,"ICE CREAMS,VANILLA,LT,NO SUGAR ADDED",169,3.97,7.45,21.42
14631,"HORCHATA,DRY MIX,UNPREP,VAR OF BRANDS,ALL W/ MORRO SEEDS",413,7.5,7.46,79.05
8641,"CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM,RED SUGAR",376,10.16,7.46,71.57
10184,"PORK,CURED,HAM,EX LN&REG,CND,UNHTD",144,17.97,7.46,0
8411,"CERLS,QUKR,INST OTML,DNSR EGS W/ ""DNSR BNS"",BRN SGR CINN,DRY",389,7.67,7.47,75.85
8211,"CEREALS RTE,QUAKER,HONEY GRAHAM OH!S",412,4.01,7.48,83.69
15176,"SQUID,MXD SP,CKD,FRIED",175,17.94,7.48,7.79
25043,"SNACKS,CANDY BITS,YOGURT COVERED W/ VIT C",415,0,7.5,86.9
19068,"CANDIES,NESTLE,BIT-O'-HONEY CANDY CHEWS",375,2,7.5,80
43595,"BREAKFAST BAR,CORN FLAKE CRUST W/FRUIT",377,4.4,7.5,72.9
42240,"CEREALS RTE,POST,HONEY BUNCHES OF OATS,W/ ALMONDS",410,7.7,7.5,79.7
21503,"KASHI PIZZA,MEDITERRANEAN",231,12.7,7.5,31
5161,"SQUAB,(PIGEON),MEAT ONLY,RAW",142,17.5,7.5,0
