ID,Sodium,Cholesterol,Sugar,Calcium,Iron,Potassium,VitaminC,VitaminE,VitaminD
23105,73,93,0,13,3.26,310,0,0.08,0.1
23116,65,96,0,14,2.8,273,0,0.08,0.1
23125,70,100,0,14,2.7,239,0,0.08,0.1
23133,62,98,0,13,3.29,352,0,0.08,0.1
23156,67,80,0,22,2.62,279,0,0.08,0.1
23161,59,79,0,8,2.02,335,0,0.08,0.1
23196,54,79,0,10,2.12,279,0,0.08,0.1
23200,54,80,0,11,1.87,295,0,0.08,0.1
23223,69,98,0,8,5.33,280,0,0.08,0.1
10061,57,73,0,6,1.15,421,0,0.08,0.2
10222,57,73,0,6,1.15,419,0,0.08,0.3
10947,237,52,0,5,0.5,524,0,0.08,0.3
42188,"1,257",44,0,10,1.2,150,0,0.08,0.3
5668,54,78,0,33,1.32,202,0,0.08,0.4
7029,"1,304",57,0,24,1.02,287,4,0.08,0.7
16230,57,0,3.65,116,0.35,105,0,0.08,1
13324,94,716,0,19,5.8,135,0,0.08,1.1
1089,3,14,4.46,101,0.05,253,0.9,0.08,1.3
8068,387,0,32.1,11,5.6,148,19,0.08,4
5327,451,41,0.37,19,1.11,214,0.8,0.08,
6264,184,8,5.29,131,0.22,167,0,0.08,
8180,71,0,0.27,9,0.9,70,0,0.08,
8508,795,,10.35,10,34.06,105,38.5,0.08,
8509,850,,8.35,5,10.53,108,46,0.08,
10957,73,63,0,7,0.84,365,0,0.08,
10958,54,60,0,7,0.89,378,0,0.08,
10961,50,66,0,6,1.07,391,0,0.08,
10963,50,62,0,5,0.8,399,0,0.08,
13976,67,65,0,8,2.24,369,0,0.08,
20142,12,,1.84,180,7.63,427,,0.08,
23049,63,61,0,5,2.34,338,0,0.08,
23063,62,61,0,5,2.53,345,0,0.08,
6023,484,5,0.16,14,0.61,82,0.1,0.07,0
6029,325,4,0.79,0,0,484,1,0.07,0
6053,484,5,1.69,16,0.38,109,0,0.07,0
6103,"3,712",51,25.13,795,0.42,519,1,0.07,0
8119,4,0,6.26,52,3.5,88,12,0.07,0
8123,49,0,0.46,80,5.96,61,0,0.07,0
9063,3,0,8.49,16,0.32,173,10,0.07,0
9070,0,0,12.82,13,0.36,222,7,0.07,0
9076,1,0,20.26,12,0.35,199,1,0.07,0
9164,1,0,15.23,5,0.31,171,71.5,0.07,0
9452,4,0,10.57,8,0.18,150,40.7,0.07,0
11044,10,0,2.84,12,0.65,101,11.4,0.07,0
11136,15,0,2.08,16,0.32,142,44.3,0.07,0
11137,24,0,2.22,22,0.54,193,48.8,0.07,0
11167,15,0,6.26,2,0.52,270,6.8,0.07,0
11172,186,0,3.04,4,0.55,138,1.6,0.07,0
11174,285,0,3.23,3,0.38,134,4.6,0.07,0
11179,1,0,3.07,3,0.47,233,3.5,0.07,0
11285,371,0,2.2,45,0.13,111,4.3,0.07,0
11356,14,0,1.08,18,1.07,550,8.3,0.07,0
11718,246,0,2.84,12,0.65,101,11.4,0.07,0
11761,242,0,1.86,16,0.32,142,44.3,0.07,0
11772,3,0,3.23,3,0.38,134,4.6,0.07,0
11774,245,0,3.07,3,0.47,233,3.5,0.07,0
11789,247,0,1,211,3.14,550,33,0.07,0
11900,15,0,3.22,2,0.52,270,6.8,0.07,0
11905,323,0,2.4,5,0.86,195,8.5,0.07,0
11911,5,0,3.12,4,0.35,147,3.1,0.07,0
11912,245,0,3.12,4,0.35,147,3.1,0.07,0
18013,"1,000",0,8.14,19,3.09,185,0,0.07,0
18272,251,0,25.66,44,4.43,145,0,0.07,0
18350,500,0,6.37,173,3.43,127,1.3,0.07,0
18351,458,0,6.25,95,3.95,160,0,0.07,0
18352,442,0,4.76,59,2.99,78,0.2,0.07,0
19184,"1,429",0,67.86,12,1.29,236,0,0.07,0
19324,682,0,80.54,8,0.57,133,0.3,0.07,0
35161,950,164,0,14,11,810,0,0.07,0
1037,125,31,0.31,272,0.44,125,0,0.07,0.1
1211,43,10,5.05,113,0.03,132,0,0.07,0.1
13354,74,98,0,16,3.37,306,0,0.07,0.1
13946,68,83,0,12,2.94,371,0,0.07,0.1
13981,75,108,0,14,3.21,308,0,0.07,0.1
23091,68,102,0,15,2.84,320,0,0.07,0.1
23107,73,98,0,16,3.31,301,0,0.07,0.1
23115,76,81,0,19,2.16,312,0,0.07,0.1
23147,70,77,0,11,2.35,295,0,0.07,0.1
23149,59,77,0,6,2.34,318,0,0.07,0.1
23166,62,91,0,7,2.36,312,0,0.07,0.1
23172,70,99,0,8,5.46,284,0,0.07,0.1
23178,59,77,0,6,2.34,318,0,0.07,0.1
23216,61,91,0,7,2.34,307,0,0.07,0.1
23536,67,83,0,12,2.89,366,0,0.07,0.1
43379,"1,430",35,1.35,684,0.43,180,0,0.07,0.1
43589,260,35,1.33,961,0.17,111,0,0.07,0.1
5670,81,105,0,48,2.04,242,0,0.07,0.2
10943,231,57,0,5,0.98,567,0,0.07,0.2
10952,230,57,0,5,0.97,563,0,0.07,0.2
23187,59,80,0,22,2.29,246,0,0.07,0.2
23190,64,79,0,14,2.13,262,0,0.07,0.2
5662,51,55,0,3,0.77,295,0,0.07,0.4
14558,50,10,11.59,141,0.03,144,2.3,0.07,1.2
1077,43,10,5.05,113,0.03,132,0,0.07,1.3
1102,60,12,9.54,112,0.24,167,0.9,0.07,1.3
1106,50,11,4.45,134,0.05,204,1.3,0.07,1.3
1230,105,11,4.88,115,0.03,135,0,0.07,1.3
14316,87,10,10.49,139,1.42,217,12,0.07,3.1
6052,778,8,,19,0.73,124,1.1,0.07,
7935,883,39,0.43,6,0.32,324,0,0.07,
8179,108,0,6.26,54,3.49,88,11.8,0.07,
14542,4,0,46.46,8,0.08,76,14.1,0.07,
19193,123,18,14.11,52,0.11,60,0,0.07,
23051,62,61,0,5,2.91,360,0,0.07,
35175,130,,0,9,33,960,0,0.07,
35187,810,,3.01,67,3.4,100,,0.07,
1203,58,6,2.9,152,0.07,194,0.7,0.06,0
6193,196,3,1.57,16,0.7,204,1,0.06,0
6208,416,7,0.64,15,0.16,73,4,0.06,0
6472,253,1,0.82,9,0.4,79,1,0.06,0
6977,18,3,0.01,6,0.7,81,0,0.06,0
9247,2,0,16.99,9,1.31,320,3.7,0.06,0
9259,6,0,62.2,34,2.1,533,7,0.06,0
11138,18,0,1.05,17,0.41,139,31.3,0.06,0
11609,264,0,13.59,11,0.41,148,2.3,0.06,0
11762,254,0,0.46,17,0.41,139,31.3,0.06,0
11906,285,0,2.21,3,0.38,134,4.6,0.06,0
11907,3,0,2.21,3,0.38,134,4.6,0.06,0
18012,987,0,7,17,2.66,159,0,0.06,0
18217,0,0,0.29,13,3.16,112,0,0.06,0
19096,70,12,18.69,157,0.06,221,0.9,0.06,0
19303,56,0,60,38,0.15,37,4.8,0.06,0
20012,17,0,0.41,35,2.46,410,0,0.06,0
20081,2,0,0.27,15,4.64,107,0,0.06,0
20100,1,0,0.56,7,1.28,44,0,0.06,0
20121,1,0,0.56,7,1.28,44,0,0.06,0
20321,131,0,0.56,7,1.28,44,0,0.06,0
20381,2,0,,252,4.64,107,0,0.06,0
20400,1,0,0.56,7,0.5,44,0,0.06,0
20421,1,0,0.56,7,1.28,44,0,0.06,0
20481,2,0,0.27,15,1.17,107,0,0.06,0
20521,131,0,0.56,7,0.5,44,0,0.06,0
27002,406,4,0.34,5,0.21,32,0.7,0.06,0
43261,58,2,19,152,0.07,194,0.7,0.06,0
43450,42,7,20.61,141,0.28,120,21.2,0.06,0
1116,46,13,4.66,121,0.05,155,0.5,0.06,0.1
1168,612,21,0.52,415,0.42,66,0,0.06,0.1
13381,64,98,0,14,2.67,261,0,0.06,0.1
13384,67,102,0,14,3.18,306,0,0.06,0.1
23097,66,108,0,14,3.15,303,0,0.06,0.1
23127,71,104,0,14,2.76,269,0,0.06,0.1
23158,67,78,0,22,2.63,284,0,0.06,0.1
43287,57,116,0,17,5.91,256,2.9,0.06,0.2
19189,98,9,11.96,106,0.34,150,0,0.06,1.1
19207,156,9,17.09,99,0.04,119,0,0.06,1.1
19319,290,9,17.38,94,0.05,112,0,0.06,1.1
19321,158,9,15.98,101,0.04,118,0,0.06,1.1
16225,48,0,2.61,123,0.43,117,0,0.06,1.2
19170,84,51,4.82,139,0.34,207,0.1,0.06,1.2
1218,58,2,19,152,0.07,194,0.7,0.06,1.3
1219,58,6,2.9,152,0.07,194,0.7,0.06,1.3
8025,763,0,7.65,5,32.73,110,64.5,0.06,3
14309,259,0,63.38,376,12.7,591,127,0.06,23.5
6055,716,4,,12,0.68,130,0.7,0.06,
8575,45,,0.34,131,4.98,26,0,0.06,
14177,58,9,,95,0.3,172,0.1,0.06,
14245,55,11,12.66,92,0.12,121,0,0.06,
14263,4,0,8.13,9,1.12,112,27.1,0.06,
14318,60,10,6.68,98,0.21,172,0.1,0.06,
1088,105,4,4.79,116,0.05,151,1,0.05,0
5174,67,203,0,7,4.95,332,6.3,0.05,0
5176,90,184,0,7,5.2,291,2.8,0.05,0
6019,706,11,0.54,9,1.35,44,0,0.05,0
6125,577,2,0.21,4,0.7,109,0,0.05,0
6528,229,4,0.31,2,0.2,13,0,0.05,0
8092,"1,050",0,1.51,378,38.75,163,0,0.05,0
9004,0,0,10.1,5,0.07,90,4,0.05,0
9005,1,0,11.01,5,0.19,88,0.2,0.05,0
9006,1,0,11.61,5,0.17,93,0.3,0.05,0
9068,1,0,9.02,13,0.53,124,1.7,0.05,0
9087,2,0,63.35,39,1.02,656,0.4,0.05,0
9181,16,0,7.86,9,0.21,267,36.7,0.05,0
9183,9,0,5.69,11,0.34,182,21.8,0.05,0
9262,4,0,15.16,5,0.26,13,1.1,0.05,0
9326,1,0,6.2,7,0.24,112,8.1,0.05,0
9328,4,0,38.77,54,0.43,21,0,0.05,0
11831,240,0,0.87,5,0.31,379,13,0.05,0
14243,3,0,4.59,9,0.04,25,32.2,0.05,0
14648,61,0,12.11,3,0.25,122,25.4,0.05,0
14651,8,0,10.69,3,0.25,122,25,0.05,0
16052,13,0,5.7,103,6.7,"1,062",1.4,0.05,0
16099,180,0,8.22,140,2.1,"1,290",0,0.05,0
16103,449,0,0.46,33,1.67,336,6,0.05,0
19294,15,0,35.3,14,0.31,91,0.6,0.05,0
20030,210,0,1.82,10,0.62,9,0,0.05,0
20031,5,0,,8,3.01,195,0,0.05,0
20082,"1,270",0,0.22,338,4.67,124,0,0.05,0
20623,2,0,0.54,20,5.06,131,0,0.05,0
20624,2,0,0.54,20,1.26,131,0,0.05,0
20628,2,0,0.49,20,5.06,149,0,0.05,0
20629,2,0,0.49,20,1.26,149,0,0.05,0
20634,2,0,1.12,20,5.06,138,0,0.05,0
20635,2,0,1.12,20,1.26,138,0,0.05,0
20640,2,0,1.1,24,5.06,128,0,0.05,0
20641,2,0,1.1,24,1.26,128,0,0.05,0
20645,2,0,0.92,17,5.06,120,0,0.05,0
20646,2,0,0.92,17,1.26,120,0,0.05,0
22247,302,6,0.5,35,0.9,84,0,0.05,0
42200,"1,745",4,0,143,7.8,"1,000",0,0.05,0
43078,780,14,51.3,880,7.7,"2,200",1.2,0.05,0
43268,106,0,10.6,3,0.01,26,0,0.05,0
43273,403,14,0.37,56,0.1,86,4,0.05,0
43311,5,0,0.59,5,1.26,229,5.1,0.05,0
44259,"1,765",0,2.9,49,0.05,18,0,0.05,0
23070,70,99,0,16,2.86,292,0,0.05,0.1
23118,66,94,0,14,2.76,270,0,0.05,0.1
23136,66,95,0,15,2.46,255,0,0.05,0.1
1110,111,11,20.85,132,0.31,224,0,0.05,1
1111,95,12,17.75,146,0.1,183,0,0.05,1.2
8409,573,0,37.4,0,14.33,67,61.5,0.05,4.3
5173,72,197,0,6,4.31,322,6.2,0.05,
8507,816,,9.57,8,34.67,99,43.8,0.05,
9435,7,,12.37,11,,38,19.7,0.05,
14182,47,9,11.31,89,0.32,145,0,0.05,
17267,51,71,,5,3,335,0,0.05,
17269,59,66,,4,3,322,0,0.05,
18946,472,,,12,1.15,83,,0.05,
18948,409,,,10,1.02,73,,0.05,
1013,344,13,2.38,53,0.16,90,1.4,0.04,0
1015,330,10,3.67,91,0.15,84,0,0.04,0
1185,"1,150",20,1.5,800,5,600,0,0.04,0
1199,100,5,5,96,0,206,0.7,0.04,0
8113,18,0,0.76,97,5.33,23,0,0.04,0
9017,25,0,38.83,20,0.91,448,2.1,0.04,0
9123,1,0,8.86,7,0.2,153,29.2,0.04,0
9124,2,0,11.03,8,0.36,162,26.9,0.04,0
9126,1,0,9.63,8,0.14,136,33.7,0.04,0
9206,1,0,8.4,11,0.2,200,50,0.04,0
9426,98,0,80.68,18,0.17,56,0,0.04,0
10119,75,223,0,11,1.01,140,0,0.04,0
11061,1,0,1.23,42,0.66,159,4.1,0.04,0
11080,78,0,6.76,16,0.8,325,4.9,0.04,0
11081,77,0,7.96,16,0.79,305,3.6,0.04,0
11176,272,0,3.56,5,0.42,186,8.1,0.04,0
11357,7,0,1.53,10,0.64,544,12.6,0.04,0
11363,5,0,1.7,5,0.35,391,12.8,0.04,0
11364,21,0,1.4,34,7.04,573,13.5,0.04,0
11417,6,0,2.4,37,0.88,106,5,0.04,0
11626,140,0,1.34,14,0.43,27,0.3,0.04,0
11674,10,0,1.18,15,1.08,535,9.6,0.04,0
11677,12,0,7.87,37,1.2,334,8,0.04,0
11731,245,0,1.23,42,0.66,159,4.1,0.04,0
11732,9,0,1.23,49,0.88,126,4.1,0.04,0
11733,245,0,1.23,49,0.88,126,4.1,0.04,0
11734,285,0,7.96,16,0.79,305,3.6,0.04,0
11773,3,0,3.56,5,0.42,186,8.1,0.04,0
11828,10,0,1.18,15,1.08,535,9.6,0.04,0
11829,241,0,1.7,5,0.35,391,12.8,0.04,0
11830,257,0,1.4,34,7.04,573,13.5,0.04,0
11847,242,0,2.4,37,0.88,106,5,0.04,0
11965,23,0,3.03,33,0.73,300,88.1,0.04,0
14196,876,0,37.65,576,4.96,"2,702",0,0.04,0
14436,54,0,8.02,100,0.05,83,24,0.04,0
14557,136,0,81.82,455,0,280,27.3,0.04,0
16129,16,0,2.72,372,4.87,146,0,0.04,0
16172,438,0,0.61,34,1.62,344,0.9,0.04,0
19312,47,0,13.8,4,0.29,45,1.7,0.04,0
19437,643,0,3.69,35,3.57,"1,628",9.3,0.04,0
20045,1,0,0.05,10,1.2,35,0,0.04,0
20048,10,0,0.05,22,6.3,27,0,0.04,0
20055,5,0,0.05,2,0.14,10,0,0.04,0
20345,382,0,0.05,10,1.2,35,0,0.04,0
20445,1,0,0.05,10,0.2,35,0,0.04,0
20545,382,0,0.05,10,0.2,35,0,0.04,0
22908,412,32,0.34,19,1,172,0.9,0.04,0
42149,4,0,9.58,8,0.27,146,25,0.04,0
42192,814,2,7.44,51,0.12,194,0.5,0.04,0
42193,788,9,10.3,6,0.12,49,0,0.04,0
43346,8,0,19.99,9,0.47,100,25.7,0.04,0
17006,58,114,0,23,1.29,194,0,0.04,0.1
1081,59,8,5.26,143,0.06,182,1.1,0.04,1
1103,66,8,9.55,109,0.24,169,0,0.04,1.2
14422,659,24,32.94,1412,7.7,"2,240",5.6,0.04,4.7
1202,66,8,9.55,194,0.24,123,0,0.04,
5175,94,147,0,6,4.18,295,3,0.04,
8105,18,0,0.76,97,5.33,23,0,0.04,
8173,126,0,0.76,97,5.33,23,0,0.04,
8574,34,,0.07,104,4.09,23,0,0.04,
8578,4,,2.98,126,4.88,23,0,0.04,
10942,81,83,0,22,0.47,191,0,0.04,
17067,35,109,,27,1.39,87,0,0.04,
17268,48,62,,6,2.8,344,0,0.04,
35236,45,0,0,7,0.37,86,,0.04,
1117,70,6,7.04,183,0.08,234,0.8,0.03,0
1174,47,8,5.06,120,0.02,140,0.2,0.03,0
6172,143,3,1.58,3,0.21,105,0.2,0.03,0
6419,349,5,0.27,6,0.66,22,0,0.03,0
6423,238,3,0.08,9,0.31,41,0.1,0.03,0
6452,385,4,0,11,0.36,61,0.5,0.03,0
6455,415,2,0.26,8,0.34,65,0.4,0.03,0
6966,173,5,0.27,6,0.66,22,0,0.03,0
8091,2,0,0.12,1,0.57,27,0,0.03,0
8161,223,0,0.12,1,0.57,27,0,0.03,0
9260,3,0,27.41,16,1.02,258,4,0.03,0
9274,3,0,43.6,39,0.9,472,42,0.03,0
11050,334,0,0.63,29,0.99,109,3.1,0.03,0
11056,246,0,1.31,38,0.88,106,2.7,0.03,0
11082,143,0,6.53,18,0.73,159,2.8,0.03,0
11084,194,0,5.51,15,1.82,148,4.1,0.03,0
11170,195,0,2.83,4,0.36,136,2.6,0.03,0
11205,2,0,1.67,16,0.28,147,2.8,0.03,0
11206,2,0,1.38,14,0.22,136,3.2,0.03,0
11313,72,0,4.65,24,1.52,110,9.9,0.03,0
11378,104,0,3.36,27,1.21,"1,098",81,0.03,0
11382,82,2,3.37,142,3.5,"1,848",16,0.03,0
11564,67,0,3.8,30,0.3,191,21,0.03,0
11729,2,0,1.31,38,0.88,106,2.7,0.03,0
11735,21,0,5.38,13,0.63,142,2.8,0.03,0
11771,12,0,3.18,4,0.36,136,2.6,0.03,0
11813,2,0,4.16,20,0.95,173,9.6,0.03,0
11814,323,0,4.65,24,1.52,110,9.9,0.03,0
14341,3,0,11.59,5,0.27,46,22.5,0.03,0
16010,334,7,8.56,59,1.65,258,2.8,0.03,0
16028,1,0,0.32,35,2.22,405,1.2,0.03,0
16033,2,0,0.32,28,2.94,403,1.2,0.03,0
16086,2,0,2.9,14,1.29,362,0.4,0.03,0
16333,238,0,0.32,28,2.94,403,1.2,0.03,0
16386,238,0,2.9,14,1.29,362,0.4,0.03,0
18171,274,2,45.42,12,1.44,41,0,0.03,0
20037,5,0,0.35,10,0.42,43,0,0.03,0
20046,2,0,0.33,71,3.33,174,0,0.03,0
20446,2,0,0.33,71,0.74,174,0,0.03,0
43146,"1,674",0,4.8,25,0.77,12,0,0.03,0
19190,102,7,11.85,112,0.34,156,0.1,0.03,1
1105,44,8,9.66,114,0.42,197,0.2,0.03,1.1
14634,49,8,11.4,164,0.03,130,0.2,0.03,1.1
19205,87,49,4.63,146,0.33,214,0.2,0.03,1.1
1079,47,8,5.06,120,0.02,140,0.2,0.03,1.2
14315,594,0,70.56,443,17.38,"1,193",150.1,0.03,23.8
8577,4,,0.07,125,4.7,23,0,0.03,
14010,5,0,5.58,3,0.09,21,1.6,0.03,
14194,73,0,9.03,21,0.17,99,0,0.03,
1115,"1,079",6,74.46,796,0.88,"2,080",1.5,0.02,0
1119,66,5,13.8,171,0.07,219,0.8,0.02,0
1120,53,5,18.64,138,0.06,177,0.6,0.02,0
1121,58,4,19.05,152,0.07,195,0.7,0.02,0
1186,702,12,5.48,351,0.19,278,0,0.02,0
1231,66,5,5.43,171,0.07,219,0.8,0.02,0
4367,853,0,16.45,5,0.58,84,0,0.02,0
4705,"1,265",1,8.82,33,0.29,48,0.1,0.02,0
6116,560,3,0.21,6,0.7,81,0,0.02,0
6413,306,0,0.29,4,0.21,86,0,0.02,0
6485,388,1,0.29,3,0,4,0,0.02,0
8101,1,0,0.02,3,0.2,20,0,0.02,0
8103,6,0,0.03,87,3.74,16,0,0.02,0
8165,223,0,0.09,1,0.57,22,0,0.02,0
8169,129,0,0.03,89,3.99,17,0,0.02,0
9184,18,0,8.12,6,0.17,228,18,0.02,0
9231,28,0,11.2,12,1.6,348,30,0.02,0
9266,1,0,9.85,13,0.29,109,47.8,0.02,0
9272,2,0,21.1,9,0.4,100,8,0.02,0
9273,2,0,9.98,13,0.31,130,10,0.02,0
9354,1,0,14.26,16,0.28,124,9.4,0.02,0
9409,2,0,9.98,13,0.31,130,43.8,0.02,0
9430,1,,10.32,13,0.28,108,56.4,0.02,0
11001,6,0,0.18,32,0.96,79,8.2,0.02,0
11282,4,0,4.24,23,0.21,146,7.4,0.02,0
11283,3,0,4.73,22,0.24,166,5.2,0.02,0
11289,10,0,3.81,36,0.46,142,8,0.02,0
11294,8,0,5.02,20,0.26,119,4.8,0.02,0
11306,185,0,3.2,20,1.29,106,7.8,0.02,0
11312,108,0,5,22,1.53,153,18,0.02,0
11327,37,0,3.77,14,0.94,117,6.9,0.02,0
11565,16,0,2.99,33,0.18,177,11.6,0.02,0
11567,36,0,2.35,32,0.98,182,3.9,0.02,0
11805,239,0,4.73,22,0.24,166,5.2,0.02,0
11812,9,0,3.2,18,1.02,100,9.8,0.02,0
11818,273,0,3.77,14,0.94,117,6.9,0.02,0
11889,286,0,2.99,22,0.22,135,11.6,0.02,0
11890,272,0,1.76,32,0.98,182,3.9,0.02,0
14181,72,0,49.65,14,2.11,224,0.2,0.02,0
14237,5,0,0.08,4,0.08,41,0,0.02,0
14264,10,0,11.29,8,0.09,25,0.4,0.02,0
14323,3,0,11.03,5,0.04,18,57.3,0.02,0
14543,4,0,10.28,4,0.02,17,3.1,0.02,0
16029,296,0,1.85,34,1.17,237,1.2,0.02,0
16034,256,0,1.85,29,1.25,260,0.8,0.02,0
16037,5,,3.88,147,5.49,"1,185",,0.02,0
16053,5,0,1.82,36,1.5,268,0.3,0.02,0
16353,241,0,1.82,36,1.5,268,0.3,0.02,0
19202,"1,441",0,92.9,12,0.01,12,0,0.02,0
20005,9,0,0.8,29,2.5,280,0,0.02,0
20032,2,0,0.13,3,0.63,62,0,0.02,0
20084,2,0,0.31,14,7.32,105,0,0.02,0
42181,140,0,0.18,3,0.12,17,0,0.02,0
43144,717,0,1.4,67,0.7,246,0,0.02,0
43345,14,0,0,800,0.08,"2,518",2400,0.02,0
43497,"9,690",5,0,2,2.27,3,0,0.02,0
44061,"2,838",0,0.7,126,3.11,"1,279",0,0.02,0
44203,0,0,48.44,2,0.04,23,4.2,0.02,0
44258,"3,326",0,0.7,1512,3.87,570,0,0.02,0
11657,302,2,1.48,24,0.27,296,6.2,0.02,0.2
11265,9,0,2.5,3,0.31,364,0,0.02,0.3
6256,354,10,2.62,69,0.22,95,0.1,0.02,0.6
1104,61,3,9.94,116,0.27,170,0.9,0.02,1.1
1220,66,5,13.8,171,0.07,219,0.8,0.02,1.2
1216,53,5,18.64,138,0.06,177,0.6,0.02,1.3
1217,58,4,19.05,152,0.07,195,0.7,0.02,1.3
11998,9,0,2.5,3,0.31,364,0,0.02,11.2
8107,4,0,0.07,64,4.96,20,0,0.02,
8162,2,0,0.1,3,0.16,21,0,0.02,
8163,223,0,,0,0.2,22,0,0.02,
8164,2,0,0.09,1,0.57,22,0,0.02,
8166,2,0,0.1,3,0.16,21,0,0.02,
8167,223,0,0.1,3,0.16,21,0,0.02,
8168,173,0,0.02,3,0.2,20,0,0.02,
8171,151,0,0.07,64,4.96,20,0,0.02,
8506,710,,7.84,2,19.4,86,65,0.02,
10102,132,88,0,70,0.58,63,0,0.02,
14017,6,0,22.33,8,0.21,71,4.9,0.02,
14427,10,0,11.05,118,0.08,167,55.1,0.02,
42270,2,0,9.36,2,0.11,42,15,0.02,
1014,330,7,1.85,86,0.15,137,0,0.01,0
1016,406,4,2.72,61,0.14,86,0,0.01,0
1151,42,2,5.09,122,0.03,156,0,0.01,0
1155,549,18,52.19,1231,0.31,"1,705",5.6,0.01,0
1175,44,5,5.2,125,0.03,150,0,0.01,0
2055,314,0,7.99,56,0.42,246,24.9,0.01,0
6013,621,1,0.35,6,0.41,170,0,0.01,0
6169,633,0,0.13,12,1.16,128,4.5,0.01,0
6170,198,0,0.54,8,0.27,185,0,0.01,0
6183,231,0,0.22,8,0.26,85,0.4,0.01,0
6475,382,0,0.2,4,0.02,6,0,0.01,0
6476,260,0,0.2,4,0.02,6,0,0.01,0
6480,401,0,0.29,6,0.02,6,0,0.01,0
6489,"1,325",0,0.45,5,0.09,23,0.1,0.01,0
6494,346,0,0.2,9,0.05,31,0.1,0.01,0
6958,"5,203",11,23.9,141,6.27,450,0.9,0.01,0
9016,4,0,9.62,8,0.12,101,0.9,0.01,0
9018,7,0,10.93,6,0.26,126,0.6,0.01,0
9232,6,0,13.4,4,0.24,278,29.8,0.01,0
9233,6,0,14.25,4,0.36,278,18.2,0.01,0
9267,1,0,7.5,15,0.4,127,7.7,0.01,0
9268,1,0,14.45,14,0.28,122,9.5,0.01,0
9269,1,0,12.65,14,0.39,105,7.5,0.01,0
9270,1,0,16.9,14,0.38,104,7.4,0.01,0
9275,1,0,12.47,13,0.16,132,12,0.01,0
9400,4,0,9.62,8,0.12,101,38.5,0.01,0
9434,8,0,13.07,7,0.36,25,11.1,0.01,0
9443,7,0,10.92,11,0.11,96,28.2,0.01,0
9444,5,0,9.95,72,0.14,89,50.7,0.01,0
11255,45,0,0.5,26,0.9,363,27.4,0.01,0
11288,12,0,2.9,16,0.3,108,2.6,0.01,0
11290,8,0,2.9,27,0.34,101,5.1,0.01,0
11352,6,0,0.78,12,0.78,421,19.7,0.01,0
11353,5,0,0.62,13,0.86,417,5.7,0.01,0
11354,16,0,1.15,9,0.52,407,19.7,0.01,0
11355,18,0,1.29,10,0.73,455,8.6,0.01,0
11365,4,0,0.87,5,0.31,379,13,0.01,0
11367,5,0,0.85,8,0.31,328,7.4,0.01,0
11370,342,0,1.49,14,0.55,576,13,0.01,0
11400,25,0,0.78,8,1.01,346,14.2,0.01,0
11432,278,0,37.32,629,6.73,"3,494",0,0.01,0
11806,248,0,2.9,16,0.3,108,2.6,0.01,0
11807,244,0,2.9,27,0.34,101,5.1,0.01,0
11833,241,0,0.85,8,0.31,328,7.4,0.01,0
11955,247,0,37.59,110,9.09,"3,427",39.2,0.01,0
14209,2,0,0,2,0.01,49,0,0.01,0
14210,14,0,0,2,0.13,115,0.2,0.01,0
14267,38,0,11.29,8,0.09,31,29.6,0.01,0
14288,6,0,3.5,4,0.01,6,1.5,0.01,0
14334,14,0,11.52,7,0.31,61,46,0.01,0
16038,0,,0.37,69,2.36,389,0.9,0.01,0
16112,"3,728",0,6.2,57,2.49,210,0,0.01,0
16113,7,0,4.89,217,8.6,729,13,0.01,0
16126,12,0,0.6,201,1.61,148,0.2,0.01,0
16127,8,0,0.7,111,1.11,120,0.2,0.01,0
16166,53,0,7.86,25,0.48,143,1.7,0.01,0
16338,237,,0.37,69,2.36,389,,0.01,0
18087,488,0,44.2,121,0.32,197,0,0.01,0
18451,341,0,34.34,43,2.06,110,0,0.01,0
19097,46,1,24.32,54,0.14,96,2.3,0.01,0
19188,353,0,42.88,53,1.82,209,0,0.01,0
19234,187,1,14.18,52,0.11,70,0.3,0.01,0
19345,100,0,28.57,11,0,187,0,0.01,0
19366,42,0,21.01,6,0.12,43,3.1,0.01,0
20006,3,0,0.28,11,1.33,93,0,0.01,0
20013,5,0,0.1,10,0.96,68,0,0.01,0
20047,2,0,0.11,19,1.81,56,0,0.01,0
20049,4,0,0,8,1.77,9,0,0.01,0
20447,2,0,0.11,19,0.24,56,0,0.01,0
27050,371,0,18.75,10,0.21,99,8.7,0.01,0
42235,220,4,2.6,53,0.14,86,0,0.01,0
43352,13,4,2.7,61,0.14,86,0,0.01,0
43396,403,3,3,56,0.1,86,4,0.01,0
11266,6,0,1.72,18,0.4,448,0,0.01,0.1
11950,3,0,0.22,0,1.15,359,0,0.01,0.1
11260,5,0,1.98,3,0.5,318,2.1,0.01,0.2
11261,2,0,2.34,6,1.74,356,4,0.01,0.2
11264,425,0,2.34,11,0.79,129,0,0.01,0.2
11797,238,0,2.34,6,1.74,356,4,0.01,0.2
1082,44,5,5.2,125,0.03,150,0,0.01,1.2
1085,42,2,5.09,122,0.03,156,0,0.01,1.2
1086,53,2,5.02,129,0.05,171,1,0.01,1.2
42290,52,2,4.85,204,0.04,166,1,0.01,1.2
43369,91,0,8.68,100,0.33,79,2,0.01,1.3
1092,549,18,52.19,1231,0.31,"1,705",5.6,0.01,11
11993,1,0,2.07,1,0.3,204,0,0.01,28.1
6032,653,0,0,7,0.43,125,0.7,0.01,
